Target,Sorting_Var,Method,Testing Batch,RMSE,R2,evalt
target_CHEMBL260,logp,RF,7,0.6424316109300834,0.64400553795873,sorted_fcv
target_CHEMBL260,logp,RF,8,0.7444156168133199,0.5487050316830251,sorted_fcv
target_CHEMBL260,logp,RF,9,0.85919605578813,0.4997740977017786,sorted_fcv
target_CHEMBL260,logp,xgboost,1,0.9751222458091172,0.2601052150004176,sorted_fcv
target_CHEMBL260,logp,xgboost,2,0.8958844952999926,0.4613300359769618,sorted_fcv
target_CHEMBL260,logp,xgboost,3,0.821491624424926,0.5286736927041022,sorted_fcv
target_CHEMBL260,logp,xgboost,4,0.6877931978716624,0.5298195468814755,sorted_fcv
target_CHEMBL260,logp,xgboost,5,0.6882406858547423,0.5987484954010063,sorted_fcv
target_CHEMBL260,logp,xgboost,6,0.7187580076040189,0.6139981806984407,sorted_fcv
target_CHEMBL260,logp,xgboost,7,0.6204227059389774,0.6679795724698598,sorted_fcv
target_CHEMBL260,logp,xgboost,8,0.7588324923912321,0.5310555743321239,sorted_fcv
target_CHEMBL260,logp,xgboost,9,0.9017665260943756,0.4489768475481585,sorted_fcv
target_CHEMBL260,logp,MLP,1,0.9372039848363856,0.3165290019737306,sorted_fcv
target_CHEMBL260,logp,MLP,2,1.4289454296190365,-0.3704083829758637,sorted_fcv
target_CHEMBL260,logp,MLP,3,0.8236254216018124,0.5262220039241783,sorted_fcv
target_CHEMBL260,logp,MLP,4,0.8366470519226066,0.3042817634434688,sorted_fcv
target_CHEMBL260,logp,MLP,5,0.8457986926815305,0.3940036510118849,sorted_fcv
target_CHEMBL260,logp,MLP,6,0.9411545275686032,0.3381709424201271,sorted_fcv
target_CHEMBL260,logp,MLP,7,0.8196017762068382,0.420577681986533,sorted_fcv
target_CHEMBL260,logp,MLP,8,0.8310925553993418,0.4374924904914027,sorted_fcv
target_CHEMBL260,logp,MLP,9,0.7557215681857983,0.6130050827562018,sorted_fcv
target_CHEMBL260,pchembl,RF,1,0.7011246925706356,-14.701662132320736,sorted_fcv
target_CHEMBL260,pchembl,RF,2,0.7046657456407055,-27.355658047245125,sorted_fcv
target_CHEMBL260,pchembl,RF,3,0.735253891087997,-39.27509244846838,sorted_fcv
target_CHEMBL260,pchembl,RF,4,0.8241722298687837,-83.20487477968173,sorted_fcv
target_CHEMBL260,pchembl,RF,5,0.6854719252294567,-64.65685639316777,sorted_fcv
target_CHEMBL260,pchembl,RF,6,0.6817684891352619,-62.34546530460332,sorted_fcv
target_CHEMBL260,pchembl,RF,7,0.7431637654593147,-78.0479653557503,sorted_fcv
target_CHEMBL260,pchembl,RF,8,0.8003768784141629,-41.090672518580895,sorted_fcv
target_CHEMBL260,pchembl,RF,9,1.211611419423675,-12.510910191835093,sorted_fcv
target_CHEMBL260,pchembl,xgboost,1,0.7407663190326486,-16.527402433707774,sorted_fcv
target_CHEMBL260,pchembl,xgboost,2,0.7670456717409735,-32.59818804496363,sorted_fcv
