Target,Sorting_Var,Method,Testing Batch,RMSE,R2,evalt
target_CHEMBL279,None,xgboost,3,0.6514699732351931,0.5531160184442652,scaffold_CV
target_CHEMBL279,None,xgboost,4,1.009389162990358,-0.26096527497935673,scaffold_CV
target_CHEMBL279,None,xgboost,5,0.7510399503852784,0.524679057195732,scaffold_CV
target_CHEMBL279,None,xgboost,6,0.697252438818512,0.683273480356321,scaffold_CV
target_CHEMBL279,None,xgboost,7,0.7829401238699547,0.5013628669007802,scaffold_CV
target_CHEMBL279,None,xgboost,8,0.8048986908723103,0.4290576122303277,scaffold_CV
target_CHEMBL279,None,xgboost,9,0.8677669359994842,0.4949959649610113,scaffold_CV
target_CHEMBL279,None,xgboost,10,0.7982159468095461,0.44416515455721817,scaffold_CV
target_CHEMBL279,None,MLP,1,1.1050102645938515,0.10755275706503375,scaffold_CV
target_CHEMBL279,None,MLP,2,0.8402922712585233,-0.06276492943569534,scaffold_CV
target_CHEMBL279,None,MLP,3,0.7665827146280821,0.3812374432934459,scaffold_CV
target_CHEMBL279,None,MLP,4,0.8724106251842615,0.05805023097095141,scaffold_CV
target_CHEMBL279,None,MLP,5,0.7904724827499549,0.47345634481986654,scaffold_CV
target_CHEMBL279,None,MLP,6,0.9091207532834187,0.4615473876196028,scaffold_CV
target_CHEMBL279,None,MLP,7,0.8908623475155729,0.354421997102218,scaffold_CV
target_CHEMBL279,None,MLP,8,0.8793940503592709,0.3184826901144747,scaffold_CV
target_CHEMBL279,None,MLP,9,0.8186925597075108,0.5504993352185943,scaffold_CV
target_CHEMBL279,None,MLP,10,1.0490853322344236,0.03987760559404474,scaffold_CV
